cashup_id,restaurant_id,bod_amount,sales,expenses,tax,delivery_charges,eod_amount,match_status,banking_id,cash_up_date,cashup_status
304,1,644.01,1838.44,476.84,158.4,99.36,1906.25,True,304,2024-10-30,Closed
305,1,851.36,1987.74,362.76,169.2,55.73,2420.61,True,305,2024-10-31,Closed
306,1,513.47,2157.41,580.66,183.13,47.87,2042.35,True,306,2024-11-01,Closed
307,1,1810.41,1896.56,1357.27,162.43,77.9,2271.8,True,307,2024-11-02,Closed
308,1,187.47,1948.49,528.96,165.7,50.78,1556.22,True,308,2024-11-03,Closed
309,1,710.56,1923.58,352.3,164.78,79.99,2201.85,True,309,2024-11-04,Closed
310,1,997.84,2126.45,443.85,181.86,80.95,2599.49,True,310,2024-11-05,Closed
311,1,1917.9,2002.71,380.9,172.1,96.59,3443.12,True,311,2024-11-06,Closed
312,1,1075.59,2095.97,336.56,181.08,125.56,2709.44,True,312,2024-11-07,Closed
313,1,670.88,2051.41,351.23,174.64,58.17,2312.89,True,313,2024-11-08,Closed
314,1,975.27,1963.86,480.78,167.74,70.1,2388.25,True,314,2024-11-09,Closed
315,1,1652.8,2091.25,1544.12,179.05,84.78,2115.15,True,315,2024-11-10,Closed
316,1,550.91,2132.64,305.45,182.17,75.58,2302.52,True,316,2024-11-11,Closed
317,1,1740.38,1816.04,1707.16,155.87,83.0,1766.26,True,317,2024-11-12,Closed
318,1,1498.36,1763.02,625.74,149.92,45.69,2589.95,True,318,2024-11-13,Closed
319,1,2394.21,2010.06,599.07,173.57,117.48,3687.72,True,319,2024-11-14,Closed
320,1,555.07,2082.47,1031.79,179.22,107.11,1498.64,True,320,2024-11-15,Closed
321,1,46.38,2023.95,572.95,171.53,38.01,1459.37,True,321,2024-11-16,Closed
322,1,434.64,1955.92,509.89,167.06,69.77,1810.9,True,322,2024-11-17,Closed
323,1,137.27,2154.97,346.65,183.36,58.73,1886.86,True,323,2024-11-18,Closed
324,1,640.53,2073.05,748.66,177.23,77.36,1887.56,True,324,2024-11-19,Closed
325,1,112.64,2311.16,1251.91,197.51,84.15,1087.74,True,325,2024-11-20,Closed
326,1,939.94,1865.89,153.71,159.56,70.8,2581.32,True,326,2024-11-21,Closed
327,1,1727.12,2071.53,677.43,176.86,71.63,3049.59,True,327,2024-11-22,Closed
328,1,475.0,1844.62,324.69,158.44,87.69,1907.24,True,328,2024-11-23,Closed
329,1,430.09,1889.27,627.5,160.99,57.54,1634.32,True,329,2024-11-24,Closed
330,1,520.21,2049.42,535.21,175.8,90.91,1943.51,True,330,2024-11-25,Closed
331,1,202.13,1982.27,761.82,169.33,70.97,1351.61,True,331,2024-11-26,Closed
332,1,405.71,1942.81,1228.33,167.52,108.44,1011.75,True,332,2024-11-27,Closed
333,1,556.99,2010.54,694.9,171.67,69.24,1803.39,True,333,2024-11-28,Closed
334,1,56.66,2243.8,592.68,191.66,80.03,1627.75,True,334,2024-11-29,Closed
335,1,111.26,1932.59,1297.56,166.0,91.45,654.84,True,335,2024-11-30,Closed
336,1,542.61,2137.27,471.77,182.44,72.95,2135.16,True,336,2024-12-01,Closed
337,1,611.67,2009.35,305.96,171.64,70.69,2244.37,True,337,2024-12-02,Closed
338,1,1182.45,2168.18,572.69,185.78,91.64,2686.3,True,338,2024-12-03,Closed
339,1,721.03,2078.93,531.76,176.84,54.49,2213.71,True,339,2024-12-04,Closed
340,1,101.81,1959.38,325.72,167.62,76.0,1659.47,True,340,2024-12-05,Closed
341,1,500.47,2253.82,360.06,192.81,87.25,2306.98,True,341,2024-12-06,Closed
342,1,1357.41,2016.13,533.86,172.06,67.67,2772.01,True,342,2024-12-07,Closed
343,1,1566.08,1825.45,2142.37,155.47,53.34,1195.82,True,343,2024-12-08,Closed
344,1,1086.3,2340.7,727.43,201.28,116.39,2583.18,True,344,2024-12-09,Closed
345,1,716.07,2155.71,269.92,185.55,111.38,2490.48,True,345,2024-12-10,Closed
346,1,2018.82,1938.48,447.72,166.67,95.67,3413.91,True,346,2024-12-11,Closed
347,1,1275.19,1988.46,432.32,170.42,85.18,2746.15,True,347,2024-12-12,Closed
348,1,1101.89,2098.53,316.31,178.96,66.77,2817.34,True,348,2024-12-13,Closed
349,1,557.61,2055.49,513.92,176.06,85.04,2014.14,True,349,2024-12-14,Closed
350,1,173.18,1725.43,637.47,147.07,53.52,1207.62,True,350,2024-12-15,Closed
351,1,669.0,1861.42,732.65,158.7,58.39,1739.38,True,351,2024-12-16,Closed
352,1,1155.58,1978.91,385.5,169.01,69.73,2679.26,True,352,2024-12-17,Closed
353,1,1262.02,2090.19,486.65,179.38,94.81,2770.75,True,353,2024-12-18,Closed
354,1,1735.7,2141.86,236.58,183.02,77.53,3563.45,True,354,2024-12-19,Closed
355,1,2677.85,2001.9,717.25,171.89,93.15,3869.35,True,355,2024-12-20,Closed
356,1,3474.22,2339.6,576.0,200.14,90.03,5147.79,True,356,2024-12-21,Closed
357,1,2975.31,2118.14,546.31,181.29,83.5,4463.64,True,357,2024-12-22,Closed
358,1,1488.27,1796.75,321.39,152.24,33.57,2930.06,True,358,2024-12-23,Closed
359,1,617.11,1978.16,628.67,169.18,75.5,1891.1,True,359,2024-12-24,Closed
360,1,1118.01,2250.42,348.1,192.83,94.27,2926.06,True,360,2024-12-25,Closed
361,1,2509.88,2017.48,1179.6,174.79,133.06,3214.7,True,361,2024-12-26,Closed
362,1,2813.42,1732.01,429.2,148.12,66.7,4049.53,True,362,2024-12-27,Closed
363,1,2970.69,1878.78,1253.77,160.68,71.72,3523.98,True,363,2024-12-28,Closed
364,1,1027.93,1950.62,728.24,166.63,69.9,2180.41,True,364,2024-12-29,Closed
365,1,410.28,1975.37,189.01,169.11,79.57,2117.07,True,365,2024-12-30,Closed
366,2,0.0,1962.01,526.17,169.63,120.32,1315.52,True,366,2024-01-01,Closed
367,2,661.8,1952.9,886.37,167.3,81.66,1646.67,True,367,2024-01-02,Closed
368,2,311.4,2168.95,1470.81,185.29,77.95,931.59,True,368,2024-01-03,Closed
369,2,294.25,2235.81,826.4,191.3,87.11,1616.55,True,369,2024-01-04,Closed
370,2,452.23,1997.83,374.6,170.67,71.45,2004.01,True,370,2024-01-05,Closed
371,2,1487.67,2115.09,289.18,180.37,68.41,3245.17,True,371,2024-01-06,Closed
372,2,1757.19,2089.69,243.83,178.39,70.91,3532.14,True,372,2024-01-07,Closed
373,2,2720.05,1991.88,458.72,170.51,79.83,4173.38,True,373,2024-01-08,Closed
374,2,1669.78,1961.58,275.56,168.41,90.4,3265.4,True,374,2024-01-09,Closed
375,2,1145.42,2106.54,302.27,180.25,82.97,2866.72,True,375,2024-01-10,Closed
376,2,2845.27,2004.74,983.55,170.64,56.71,3809.75,True,376,2024-01-11,Closed
377,2,2706.35,2058.64,519.15,176.59,91.41,4154.43,True,377,2024-01-12,Closed
378,2,73.95,2120.74,382.54,181.76,90.37,1721.78,True,378,2024-01-13,Closed
379,2,608.19,1973.66,826.54,168.07,56.84,1698.47,True,379,2024-01-14,Closed
380,2,983.71,2090.83,331.49,179.06,85.17,2657.88,True,380,2024-01-15,Closed
381,2,2492.75,2138.6,563.29,183.87,105.68,3962.38,True,381,2024-01-16,Closed
382,2,2027.41,1972.29,362.18,171.05,134.35,3503.17,True,382,2024-01-17,Closed
383,2,3050.76,2076.55,237.04,178.14,92.86,4797.41,True,383,2024-01-18,Closed
384,2,1647.24,1845.83,492.59,157.76,67.6,2932.88,True,384,2024-01-19,Closed
385,2,2066.16,1879.44,175.53,160.57,67.25,3702.82,True,385,2024-01-20,Closed
386,2,3040.72,1955.08,225.05,166.85,65.36,4705.39,True,386,2024-01-21,Closed
387,2,4331.5,1958.03,607.96,167.93,86.9,5594.67,True,387,2024-01-22,Closed
388,2,2154.61,1808.96,481.08,155.36,84.75,3397.74,True,388,2024-01-23,Closed
389,2,1827.89,2112.95,384.41,181.24,93.9,3462.53,True,389,2024-01-24,Closed
390,2,2683.67,1833.43,591.91,158.08,101.16,3824.03,True,390,2024-01-25,Closed
391,2,85.26,1896.14,263.03,163.09,95.2,1623.17,True,391,2024-01-26,Closed
392,2,1308.03,1886.3,98.82,161.24,69.69,3025.82,True,392,2024-01-27,Closed
393,2,2279.04,2059.51,764.61,177.4,109.54,3464.4,True,393,2024-01-28,Closed
394,2,313.0,2099.61,434.63,179.23,70.77,1907.21,True,394,2024-01-29,Closed
395,2,1449.34,2130.55,803.3,182.01,76.37,2700.22,True,395,2024-01-30,Closed
396,2,519.76,1922.58,675.6,164.51,75.41,1691.33,True,396,2024-01-31,Closed
397,2,638.1,2100.83,643.96,179.53,76.75,2018.22,True,397,2024-02-01,Closed
398,2,879.43,2212.15,806.13,190.35,113.39,2172.06,True,398,2024-02-02,Closed
399,2,1534.72,2138.44,1460.52,183.2,89.55,2123.09,True,399,2024-02-03,Closed
400,2,1687.97,1931.48,1184.66,165.56,83.18,2351.61,True,400,2024-02-04,Closed
401,2,876.46,1990.2,571.18,169.9,68.73,2226.75,True,401,2024-02-05,Closed
402,2,1030.69,2154.29,282.48,184.09,77.25,2825.25,True,402,2024-02-06,Closed
403,2,2636.34,1885.03,395.3,160.54,55.17,4070.9,True,403,2024-02-07,Closed
404,2,1982.25,1755.43,334.81,149.66,55.07,3347.8,True,404,2024-02-08,Closed
405,2,1115.31,2129.56,1074.1,181.76,71.92,2098.85,True,405,2024-02-09,Closed
406,2,176.73,2054.46,552.48,175.08,62.56,1616.15,True,406,2024-02-10,Closed
407,2,870.89,2094.75,474.45,178.25,57.51,2433.68,True,407,2024-02-11,Closed
408,2,294.94,1953.08,326.81,168.81,119.86,1801.35,True,408,2024-02-12,Closed
409,2,184.06,1922.09,417.32,163.44,49.57,1639.26,True,409,2024-02-13,Closed
410,2,415.02,1872.85,556.48,160.43,78.01,1653.38,True,410,2024-02-14,Closed
411,2,1020.44,2062.22,326.59,178.29,126.41,2629.66,True,411,2024-02-15,Closed
412,2,1704.51,2175.76,188.61,184.67,47.82,3643.84,True,412,2024-02-16,Closed
413,2,2618.61,1986.9,679.71,169.41,62.17,3863.63,True,413,2024-02-17,Closed
414,2,828.65,2168.75,424.27,185.6,86.19,2486.94,True,414,2024-02-18,Closed
415,2,520.82,1887.84,417.96,162.67,102.29,1888.41,True,415,2024-02-19,Closed
416,2,1476.11,1772.01,423.13,150.28,35.81,2789.18,True,416,2024-02-20,Closed
417,2,426.88,2104.34,470.03,179.89,77.56,1983.63,True,417,2024-02-21,Closed
418,2,511.77,1956.36,331.05,166.64,57.96,2079.12,True,418,2024-02-22,Closed
419,2,23.14,1920.46,514.92,163.26,49.07,1379.61,True,419,2024-02-23,Closed
420,2,395.39,2113.92,372.19,180.54,73.77,2063.35,True,420,2024-02-24,Closed
421,2,1749.31,1808.26,2011.05,154.72,70.28,1476.24,True,421,2024-02-25,Closed
422,2,100.81,2229.85,729.37,190.94,90.71,1510.58,True,422,2024-02-26,Closed
423,2,750.4,2124.39,323.3,180.78,58.07,2493.42,True,423,2024-02-27,Closed
424,2,650.16,2034.11,367.96,174.72,96.44,2219.87,True,424,2024-02-28,Closed
425,2,538.63,2155.33,1715.8,184.25,80.31,897.85,True,425,2024-02-29,Closed
426,2,355.43,1829.04,740.06,156.79,79.15,1365.26,True,426,2024-03-01,Closed
427,2,543.89,2020.9,477.7,173.22,86.72,2000.37,True,427,2024-03-02,Closed
428,2,320.57,2062.09,636.82,178.03,120.59,1625.25,True,428,2024-03-03,Closed
429,2,1074.06,2024.41,213.35,173.13,77.09,2808.03,True,429,2024-03-04,Closed
430,2,959.68,2064.69,768.89,177.33,97.81,2157.67,True,430,2024-03-05,Closed
431,2,1588.64,2002.23,538.82,171.02,70.56,2981.49,True,431,2024-03-06,Closed
432,2,2956.84,2014.35,701.51,172.52,82.98,4186.7,True,432,2024-03-07,Closed
433,2,1691.93,2285.41,591.69,195.97,100.4,3285.25,True,433,2024-03-08,Closed
434,2,1776.42,2011.15,435.1,172.96,101.11,3251.36,True,434,2024-03-09,Closed
435,2,1855.25,2238.81,477.15,192.24,104.61,3512.3,True,435,2024-03-10,Closed
436,2,262.99,2065.23,139.92,175.79,58.44,2129.86,True,436,2024-03-11,Closed
437,2,1947.68,2034.46,281.31,173.06,54.18,3646.65,True,437,2024-03-12,Closed
438,2,3374.98,2103.18,639.42,181.15,112.39,4726.35,True,438,2024-03-13,Closed
439,2,760.3,2015.55,306.08,171.06,44.17,2425.6,True,439,2024-03-14,Closed
440,2,1169.48,2101.71,913.65,178.18,40.93,2316.61,True,440,2024-03-15,Closed
441,2,418.92,2097.04,733.57,179.53,84.59,1697.8,True,441,2024-03-16,Closed
442,2,1112.41,2111.24,379.99,180.87,87.82,2755.84,True,442,2024-03-17,Closed
443,2,874.32,1937.78,1543.34,165.36,64.62,1204.14,True,443,2024-03-18,Closed
444,2,683.61,2049.92,308.93,175.71,87.06,2337.54,True,444,2024-03-19,Closed
445,2,1370.37,2232.69,391.46,190.67,78.41,3133.19,True,445,2024-03-20,Closed
446,2,2880.55,2053.32,484.9,175.09,64.8,4384.17,True,446,2024-03-21,Closed
447,2,3218.81,1956.82,656.71,167.38,75.03,4443.89,True,447,2024-03-22,Closed
448,2,1671.18,2011.43,523.68,171.94,74.09,3084.84,True,448,2024-03-23,Closed
449,2,1891.53,2041.54,411.68,174.13,66.18,3455.21,True,449,2024-03-24,Closed
450,2,887.56,2094.74,319.77,180.91,124.13,2538.4,True,450,2024-03-25,Closed
451,2,1958.07,2064.59,298.73,177.87,111.14,3612.79,True,451,2024-03-26,Closed
452,2,1452.66,2057.13,353.42,175.58,69.25,3087.12,True,452,2024-03-27,Closed
453,2,254.42,2156.47,943.32,184.61,86.36,1381.21,True,453,2024-03-28,Closed
454,2,911.78,2123.76,192.72,180.81,59.6,2783.22,True,454,2024-03-29,Closed
455,2,1803.78,1831.85,641.29,156.49,65.19,2929.15,True,455,2024-03-30,Closed
456,2,1240.92,2076.04,514.65,178.24,96.01,2706.3,True,456,2024-03-31,Closed
457,2,2432.54,2177.19,672.44,185.95,76.17,3861.12,True,457,2024-04-01,Closed
458,2,2333.67,2156.31,1053.91,184.37,80.9,3355.17,True,458,2024-04-02,Closed
459,2,3283.19,2033.44,558.6,174.3,86.86,4671.17,True,459,2024-04-03,Closed
460,2,1979.86,1922.5,328.2,165.1,89.93,3484.23,True,460,2024-04-04,Closed
461,2,1156.15,2044.45,453.32,174.51,69.73,2677.55,True,461,2024-04-05,Closed
462,2,314.35,2061.07,469.74,175.61,62.15,1843.53,True,462,2024-04-06,Closed
463,2,1645.08,1907.39,219.19,162.52,57.08,3276.2,True,463,2024-04-07,Closed
464,2,753.2,2162.27,277.13,185.09,86.99,2551.35,True,464,2024-04-08,Closed
465,2,1647.11,1954.8,198.62,165.93,43.03,3360.26,True,465,2024-04-09,Closed
466,2,697.09,2025.77,628.2,172.65,61.94,2032.72,True,466,2024-04-10,Closed
467,2,412.18,2028.89,329.02,172.13,42.57,2069.48,True,467,2024-04-11,Closed
468,2,1748.45,1953.56,719.17,167.28,78.88,2903.96,True,468,2024-04-12,Closed
469,2,159.47,1880.91,294.99,162.09,102.81,1642.58,True,469,2024-04-13,Closed
470,2,75.67,2026.38,215.84,173.38,79.12,1807.09,True,470,2024-04-14,Closed
471,2,666.19,1889.89,502.69,161.47,68.75,1984.64,True,471,2024-04-15,Closed
472,2,616.69,2234.01,823.59,192.18,113.62,1913.49,True,472,2024-04-16,Closed
473,2,793.21,2002.97,973.55,172.26,99.32,1723.31,True,473,2024-04-17,Closed
474,2,962.07,2070.37,476.31,177.67,94.28,2461.85,True,474,2024-04-18,Closed
475,2,944.05,1877.83,883.75,162.34,114.72,1823.41,True,475,2024-04-19,Closed
476,2,841.47,2087.07,1292.7,178.95,90.94,1544.9,True,476,2024-04-20,Closed
477,2,259.66,1900.94,559.52,162.86,79.75,1521.33,True,477,2024-04-21,Closed
478,2,147.23,2017.8,871.67,172.59,77.77,1215.59,True,478,2024-04-22,Closed
479,2,396.85,2048.31,277.07,175.61,88.92,2079.17,True,479,2024-04-23,Closed
480,2,1820.22,1984.77,540.36,169.29,64.41,3200.22,True,480,2024-04-24,Closed
481,2,855.01,1936.9,219.18,165.49,69.82,2502.91,True,481,2024-04-25,Closed
482,2,2206.94,1833.98,262.6,156.27,55.97,3722.35,True,482,2024-04-26,Closed
483,2,764.81,2077.72,192.8,176.92,59.77,2589.96,True,483,2024-04-27,Closed
484,2,1871.82,2027.54,236.04,172.82,62.71,3600.61,True,484,2024-04-28,Closed
485,2,2843.71,2048.36,608.65,175.15,76.99,4206.43,True,485,2024-04-29,Closed
486,2,3396.51,2106.73,608.63,180.95,98.83,4795.78,True,486,2024-04-30,Closed
487,2,178.53,1939.9,213.8,165.81,70.78,1833.85,True,487,2024-05-01,Closed
488,2,1317.6,2088.64,658.74,178.1,66.32,2681.18,True,488,2024-05-02,Closed
489,2,962.48,2114.08,583.27,181.95,108.8,2384.49,True,489,2024-05-03,Closed
490,2,2022.83,2143.2,403.99,184.08,100.85,3661.19,True,490,2024-05-04,Closed
491,2,2689.92,2021.53,1247.92,172.94,78.22,3385.31,True,491,2024-05-05,Closed
492,2,16.71,2230.19,228.33,190.62,82.26,1936.31,True,492,2024-05-06,Closed
493,2,0.71,1995.21,580.86,171.64,100.82,1314.24,True,493,2024-05-07,Closed
494,2,97.26,1888.45,957.55,160.3,41.83,986.33,True,494,2024-05-08,Closed
495,2,708.85,2253.96,492.09,192.78,86.18,2384.54,True,495,2024-05-09,Closed
496,2,456.91,2120.46,875.75,180.06,48.17,1653.45,True,496,2024-05-10,Closed
497,2,646.27,1963.93,312.06,168.5,88.09,2210.05,True,497,2024-05-11,Closed
498,2,66.51,2076.47,309.21,178.58,103.81,1729.96,True,498,2024-05-12,Closed
499,2,1677.85,2104.03,454.29,181.09,108.51,3219.08,True,499,2024-05-13,Closed
500,2,1920.68,2367.64,709.42,202.96,101.68,3477.22,True,500,2024-05-14,Closed
501,2,2065.14,2222.27,678.52,190.88,104.88,3504.01,True,501,2024-05-15,Closed
502,2,1686.92,2034.6,196.18,173.83,73.24,3452.1,True,502,2024-05-16,Closed
503,2,1143.35,2019.76,530.77,173.96,106.84,2525.5,True,503,2024-05-17,Closed
504,2,2428.08,2040.81,844.84,174.21,69.77,3554.28,True,504,2024-05-18,Closed
505,2,115.25,2137.95,379.94,183.1,88.15,1785.11,True,505,2024-05-19,Closed
506,2,1726.8,1862.06,308.53,159.42,75.45,3204.88,True,506,2024-05-20,Closed
507,2,382.14,1992.28,628.12,169.68,58.6,1687.7,True,507,2024-05-21,Closed
508,2,392.72,1981.57,1603.06,170.1,90.39,680.84,True,508,2024-05-22,Closed
509,2,577.36,2005.26,760.64,170.65,55.63,1766.35,True,509,2024-05-23,Closed
510,2,906.44,1907.85,699.17,163.78,87.7,2027.42,True,510,2024-05-24,Closed
511,2,1970.01,2002.81,229.53,171.99,93.96,3649.33,True,511,2024-05-25,Closed
512,2,740.8,2146.6,435.38,184.28,99.45,2352.57,True,512,2024-05-26,Closed
513,2,376.01,2004.72,174.84,170.39,49.8,2156.09,True,513,2024-05-27,Closed
514,2,1149.97,2028.34,387.31,172.49,52.21,2738.79,True,514,2024-05-28,Closed
515,2,1060.89,2219.17,551.43,189.32,72.7,2655.93,True,515,2024-05-29,Closed
516,2,1552.22,2364.8,704.11,203.33,117.01,3095.9,True,516,2024-05-30,Closed
517,2,1212.01,2198.45,423.76,188.16,86.86,2899.84,True,517,2024-05-31,Closed
518,2,2519.17,2209.15,790.97,189.4,95.26,3842.09,True,518,2024-06-01,Closed
519,2,3213.15,1995.01,327.22,170.69,77.85,4803.09,True,519,2024-06-02,Closed
520,2,1436.74,2030.24,389.4,172.79,56.79,3020.79,True,520,2024-06-03,Closed
521,2,2460.87,2066.18,554.5,176.5,74.0,3898.55,True,521,2024-06-04,Closed
522,2,3563.77,1953.19,1049.87,168.63,114.04,4353.05,True,522,2024-06-05,Closed
523,2,1244.56,1975.81,1507.32,167.92,49.35,1663.7,True,523,2024-06-06,Closed
524,2,64.22,1977.88,626.28,168.87,68.42,1347.4,True,524,2024-06-07,Closed
525,2,774.93,1935.79,310.97,164.59,49.5,2350.25,True,525,2024-06-08,Closed
526,2,245.9,2055.41,506.85,176.08,86.33,1708.13,True,526,2024-06-09,Closed
527,2,1332.37,2381.77,312.29,203.64,89.49,3312.36,True,527,2024-06-10,Closed
528,2,2599.7,1909.35,790.79,164.27,97.06,3621.2,True,528,2024-06-11,Closed
529,2,2370.94,2383.86,433.11,204.2,99.24,4222.45,True,529,2024-06-12,Closed
530,2,904.89,1944.99,682.27,166.96,89.63,2077.98,True,530,2024-06-13,Closed
531,2,682.88,2057.46,253.62,174.57,42.97,2443.75,True,531,2024-06-14,Closed
532,2,1200.48,2097.99,393.79,179.63,84.86,2819.82,True,532,2024-06-15,Closed
533,2,342.73,2190.72,710.13,188.0,99.61,1723.71,True,533,2024-06-16,Closed
534,2,52.65,1965.34,434.2,167.24,53.64,1530.15,True,534,2024-06-17,Closed
535,2,1102.69,1848.52,395.05,157.3,50.8,2505.36,True,535,2024-06-18,Closed
536,2,1291.42,1829.94,398.75,155.79,51.29,2671.32,True,536,2024-06-19,Closed
537,2,1663.23,1887.54,256.86,162.19,91.02,3202.89,True,537,2024-06-20,Closed
538,2,564.39,1981.11,505.95,169.42,75.48,1964.07,True,538,2024-06-21,Closed
539,2,1078.72,2168.12,337.64,184.34,55.87,2853.33,True,539,2024-06-22,Closed
540,2,663.7,2095.66,960.02,178.76,67.69,1731.65,True,540,2024-06-23,Closed
541,2,54.11,2222.48,441.71,189.63,73.73,1761.15,True,541,2024-06-24,Closed
542,2,1063.75,2142.95,788.23,184.31,107.83,2310.64,True,542,2024-06-25,Closed
543,2,754.78,1897.23,429.27,162.62,81.87,2140.87,True,543,2024-06-26,Closed
544,2,1505.77,2021.43,466.51,173.47,91.43,2969.26,True,544,2024-06-27,Closed
545,2,1021.68,2317.56,331.11,198.2,88.39,2919.74,True,545,2024-06-28,Closed
546,2,2875.62,2011.99,1123.09,173.09,101.23,3663.29,True,546,2024-06-29,Closed
547,2,536.6,2112.25,232.2,180.01,64.58,2352.07,True,547,2024-06-30,Closed
548,2,2121.1,2028.82,672.97,171.99,39.44,3437.51,True,548,2024-07-01,Closed
549,2,3228.97,2045.69,373.45,175.23,84.52,4816.69,True,549,2024-07-02,Closed
550,2,159.95,2301.89,598.5,196.51,79.21,1784.13,True,550,2024-07-03,Closed
551,2,1669.37,1913.38,256.74,162.77,51.28,3274.73,True,551,2024-07-04,Closed
552,2,639.78,2230.02,374.5,191.34,100.68,2394.62,True,552,2024-07-05,Closed
553,2,2170.27,1942.11,376.23,166.31,79.37,3656.78,True,553,2024-07-06,Closed
554,2,312.9,1798.77,490.47,154.92,95.62,1525.58,True,554,2024-07-07,Closed
555,2,180.01,2059.15,400.6,175.97,75.51,1763.05,True,555,2024-07-08,Closed
556,2,246.79,1920.5,1109.56,164.33,75.14,982.59,True,556,2024-07-09,Closed
557,2,685.11,1971.63,380.26,168.73,78.21,2198.27,True,557,2024-07-10,Closed
558,2,1143.15,1854.61,1061.35,157.34,38.89,1897.52,True,558,2024-07-11,Closed
559,2,1590.81,2015.88,418.46,173.62,107.18,3081.05,True,559,2024-07-12,Closed
560,2,890.1,1986.37,576.85,170.2,83.14,2216.48,True,560,2024-07-13,Closed
561,2,712.16,2053.36,350.44,175.85,83.5,2331.58,True,561,2024-07-14,Closed
562,2,2210.24,2164.86,342.36,186.3,111.36,3921.38,True,562,2024-07-15,Closed
563,2,1669.34,2208.16,756.62,188.33,71.54,3049.34,True,563,2024-07-16,Closed
564,2,974.0,1928.79,329.17,165.06,76.26,2497.36,True,564,2024-07-17,Closed
565,2,2380.48,2116.93,340.19,180.97,78.38,4078.84,True,565,2024-07-18,Closed
566,2,3665.62,1940.67,413.16,166.31,82.95,5110.18,True,566,2024-07-19,Closed
567,2,1714.1,2062.61,432.07,178.07,120.57,3224.07,True,567,2024-07-20,Closed
568,2,1694.54,1916.25,565.92,163.71,67.94,2976.93,True,568,2024-07-21,Closed
569,2,1269.75,1715.51,372.83,145.49,34.79,2577.64,True,569,2024-07-22,Closed
570,2,1116.77,2055.23,530.98,176.21,88.81,2552.21,True,570,2024-07-23,Closed
571,2,1957.82,2084.3,670.38,177.64,63.45,3308.29,True,571,2024-07-24,Closed
572,2,2202.15,2066.38,517.41,177.19,90.43,3660.69,True,572,2024-07-25,Closed
573,2,1909.52,2233.9,314.17,191.53,97.76,3731.49,True,573,2024-07-26,Closed
574,2,477.53,1829.03,1495.46,155.67,51.37,759.73,True,574,2024-07-27,Closed
575,2,279.55,1952.74,444.94,166.63,65.43,1721.92,True,575,2024-07-28,Closed
576,2,1660.14,1781.07,701.98,151.84,56.07,2683.16,True,576,2024-07-29,Closed
577,2,1043.36,2025.69,858.22,172.42,55.97,2154.86,True,577,2024-07-30,Closed
578,2,169.43,1972.22,254.69,168.31,66.42,1820.54,True,578,2024-07-31,Closed
579,2,1154.18,2108.26,252.22,180.39,82.68,2927.54,True,579,2024-08-01,Closed
580,2,706.98,2034.97,388.32,174.32,84.84,2268.79,True,580,2024-08-02,Closed
581,2,1247.0,2122.65,344.65,181.03,68.09,2956.91,True,581,2024-08-03,Closed
582,2,1362.6,2022.47,605.0,173.1,80.26,2699.81,True,582,2024-08-04,Closed
583,2,1425.08,2029.17,397.88,173.48,75.18,2981.19,True,583,2024-08-05,Closed
584,2,1858.5,2063.76,388.24,176.68,83.0,3451.02,True,584,2024-08-06,Closed
585,2,1672.25,1789.95,839.53,152.74,60.49,2562.18,True,585,2024-08-07,Closed
