sales_id,restaurant_id,creditcard_tip,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,Date
387,2,3.15,539.71,1148.47,269.85,54.45,86.9,2024-01-22
388,2,3.89,412.82,1115.09,281.05,48.08,84.75,2024-01-23
389,2,7.77,542.58,1254.04,316.33,58.68,93.9,2024-01-24
390,2,9.27,450.56,1111.89,270.98,41.09,101.16,2024-01-25
391,2,4.31,493.79,1088.08,314.27,47.23,95.2,2024-01-26
392,2,9.59,477.09,1045.35,363.86,59.47,69.69,2024-01-27
393,2,6.14,478.68,1260.63,320.2,48.2,109.54,2024-01-28
394,2,2.63,482.96,1361.51,255.14,69.59,70.77,2024-01-29
395,2,9.28,439.39,1435.02,256.14,68.34,76.37,2024-01-30
396,2,7.49,424.01,1220.41,278.16,58.39,75.41,2024-01-31
397,2,5.48,407.63,1344.15,349.05,66.65,76.75,2024-02-01
398,2,4.81,548.58,1380.91,282.66,53.93,113.39,2024-02-02
399,2,1.07,497.28,1340.75,300.41,62.13,89.55,2024-02-03
400,2,2.19,411.78,1210.31,309.39,54.99,83.18,2024-02-04
401,2,1.28,408.2,1272.77,309.23,65.13,68.73,2024-02-05
402,2,2.34,494.21,1316.71,343.37,69.08,77.25,2024-02-06
403,2,6.58,460.1,1173.57,251.36,66.67,55.17,2024-02-07
404,2,1.08,424.62,1019.97,310.84,60.21,55.07,2024-02-08
405,2,7.64,485.6,1364.72,279.24,70.53,71.92,2024-02-09
406,2,1.41,409.33,1341.21,303.92,71.43,62.56,2024-02-10
407,2,2.86,510.8,1278.62,305.33,76.01,57.51,2024-02-11
408,2,7.93,415.22,1205.42,332.44,37.77,119.86,2024-02-12
409,2,7.86,485.8,1175.09,261.2,71.31,49.57,2024-02-13
410,2,3.75,489.94,1121.6,261.31,54.63,78.01,2024-02-14
411,2,7.46,457.66,1331.14,273.42,39.9,126.41,2024-02-15
412,2,6.04,419.4,1433.12,323.24,84.87,47.82,2024-02-16
413,2,0.5,375.23,1306.57,305.1,68.27,62.17,2024-02-17
414,2,7.37,523.08,1366.43,279.24,65.33,86.19,2024-02-18
415,2,0.74,438.81,1140.17,308.86,43.26,102.29,2024-02-19
416,2,9.77,493.56,988.28,290.17,70.72,35.81,2024-02-20
417,2,5.26,472.17,1337.94,294.23,66.43,77.56,2024-02-21
418,2,5.89,437.01,1207.7,311.65,68.84,57.96,2024-02-22
419,2,3.12,353.87,1302.15,264.44,71.49,49.07,2024-02-23
420,2,0.91,451.39,1355.14,307.39,68.82,73.77,2024-02-24
421,2,0.02,417.66,1117.81,272.79,55.28,70.28,2024-02-25
422,2,2.93,558.94,1349.07,321.84,66.14,90.71,2024-02-26
423,2,8.41,464.24,1362.83,297.32,77.17,58.07,2024-02-27
424,2,6.78,422.18,1359.34,252.59,53.51,96.44,2024-02-28
425,2,3.85,450.46,1436.83,268.04,67.61,80.31,2024-02-29
426,2,7.6,482.79,1031.93,314.32,51.87,79.15,2024-03-01
427,2,9.24,441.03,1274.62,305.25,57.68,86.72,2024-03-02
428,2,2.0,476.6,1321.59,263.9,42.81,120.59,2024-03-03
429,2,1.58,332.84,1421.4,270.17,62.72,77.09,2024-03-04
430,2,6.76,514.21,1235.2,315.28,54.31,97.81,2024-03-05
431,2,1.03,357.54,1404.7,239.99,64.8,70.56,2024-03-06
432,2,3.08,528.89,1207.85,277.61,59.23,82.98,2024-03-07
433,2,3.22,555.19,1455.67,274.55,64.08,100.4,2024-03-08
434,2,4.5,381.55,1286.96,342.64,50.0,101.11,2024-03-09
435,2,6.55,501.43,1412.05,325.33,59.64,104.61,2024-03-10
436,2,3.41,494.38,1278.38,292.47,74.03,58.44,2024-03-11
437,2,9.31,432.54,1264.23,337.69,74.63,54.18,2024-03-12
438,2,2.85,524.77,1270.0,308.41,48.96,112.39,2024-03-13
439,2,3.37,431.29,1252.25,332.01,78.66,44.17,2024-03-14
440,2,1.41,428.29,1379.96,293.46,84.62,40.93,2024-03-15
441,2,8.61,395.64,1371.52,329.88,62.56,84.59,2024-03-16
442,2,6.68,523.27,1287.63,300.34,61.65,87.82,2024-03-17
443,2,1.69,389.5,1242.35,305.93,64.58,64.62,2024-03-18
444,2,0.18,505.95,1236.67,307.3,58.96,87.06,2024-03-19
445,2,6.66,467.17,1500.29,265.23,72.45,78.41,2024-03-20
446,2,1.21,432.85,1343.4,277.07,70.25,64.8,2024-03-21
447,2,1.32,430.27,1199.46,327.09,60.33,75.03,2024-03-22
448,2,7.5,422.0,1283.4,306.03,63.54,74.09,2024-03-23
449,2,2.02,452.63,1336.59,252.32,68.96,66.18,2024-03-24
450,2,0.25,483.24,1273.25,338.25,42.67,124.13,2024-03-25
451,2,6.5,535.46,1188.52,340.61,47.68,111.14,2024-03-26
452,2,9.42,498.74,1188.83,369.56,68.23,69.25,2024-03-27
453,2,0.66,417.56,1416.68,322.23,64.64,86.36,2024-03-28
454,2,1.69,483.02,1362.83,277.91,76.4,59.6,2024-03-29
455,2,1.61,383.15,1174.74,273.96,58.99,65.19,2024-03-30
456,2,8.98,452.99,1303.35,319.7,55.82,96.01,2024-03-31
457,2,4.77,460.23,1488.23,228.73,70.78,76.17,2024-04-01
458,2,8.83,396.12,1408.78,351.41,67.38,80.9,2024-04-02
459,2,3.2,447.57,1237.02,348.85,58.26,86.86,2024-04-03
460,2,9.03,451.99,1161.44,309.07,51.17,89.93,2024-04-04
461,2,7.2,468.8,1297.16,278.49,67.36,69.73,2024-04-05
462,2,7.83,403.13,1322.29,335.65,72.0,62.15,2024-04-06
463,2,9.61,420.54,1149.49,337.36,66.84,57.08,2024-04-07
464,2,0.46,443.51,1451.02,267.74,64.62,86.99,2024-04-08
465,2,2.08,441.52,1203.23,310.05,76.22,43.03,2024-04-09
466,2,8.07,482.92,1238.29,304.56,70.32,61.94,2024-04-10
467,2,3.82,397.11,1334.21,297.57,80.14,42.57,2024-04-11
468,2,2.42,448.1,1213.53,291.93,58.22,78.88,2024-04-12
469,2,1.68,444.32,1190.91,245.68,42.66,102.81,2024-04-13
470,2,7.86,456.31,1264.04,306.03,61.77,79.12,2024-04-14
471,2,7.3,362.77,1210.31,316.81,60.14,68.75,2024-04-15
472,2,3.45,485.43,1378.15,370.43,54.9,113.62,2024-04-16
473,2,3.99,475.96,1219.88,307.13,50.51,99.32,2024-04-17
474,2,5.49,437.97,1337.29,295.11,56.36,94.28,2024-04-18
475,2,4.91,482.74,1144.4,250.69,36.54,114.72,2024-04-19
476,2,1.46,431.79,1348.63,306.65,58.9,90.94,2024-04-20
477,2,0.44,391.44,1206.91,302.59,55.18,79.75,2024-04-21
478,2,0.28,496.23,1203.44,318.13,62.0,77.77,2024-04-22
479,2,3.27,515.38,1240.87,292.06,57.95,88.92,2024-04-23
480,2,7.24,442.43,1261.39,280.95,67.04,64.41,2024-04-24
481,2,3.35,464.23,1177.68,294.99,61.97,69.82,2024-04-25
482,2,6.31,410.42,1081.24,342.32,63.69,55.97,2024-04-26
483,2,9.33,436.14,1322.62,318.96,74.01,59.77,2024-04-27
484,2,0.41,473.57,1203.95,350.02,70.03,62.71,2024-04-28
485,2,1.17,527.31,1218.56,302.49,63.92,76.99,2024-04-29
486,2,2.71,445.39,1378.92,282.42,55.91,98.83,2024-04-30
487,2,3.19,504.34,1105.03,330.53,61.61,70.78,2024-05-01
488,2,5.61,462.26,1333.54,292.84,71.28,66.32,2024-05-02
489,2,2.96,438.6,1355.55,319.93,51.32,108.8,2024-05-03
490,2,2.08,475.84,1374.2,293.16,56.75,100.85,2024-05-04
491,2,6.9,444.78,1258.54,318.21,61.98,78.22,2024-05-05
492,2,7.16,465.99,1432.09,332.11,70.38,82.26,2024-05-06
493,2,7.21,462.3,1169.94,362.97,49.36,100.82,2024-05-07
494,2,3.32,425.32,1169.08,294.05,73.51,41.83,2024-05-08
495,2,9.95,468.28,1492.33,293.35,69.61,86.18,2024-05-09
496,2,9.23,406.58,1386.46,327.42,81.93,48.17,2024-05-10
497,2,5.75,431.11,1202.62,330.2,54.15,88.09,2024-05-11
498,2,2.9,405.61,1376.05,294.81,51.92,103.81,2024-05-12
499,2,2.09,457.75,1330.99,315.29,50.96,108.51,2024-05-13
500,2,7.01,511.51,1601.19,254.94,67.54,101.68,2024-05-14
501,2,1.84,426.69,1462.97,332.61,58.69,104.88,2024-05-15
502,2,8.29,469.65,1270.06,294.89,65.1,73.24,2024-05-16
503,2,8.25,466.83,1200.29,352.64,47.59,106.84,2024-05-17
504,2,7.42,452.69,1294.31,293.81,67.18,69.77,2024-05-18
505,2,0.25,456.45,1404.86,276.64,62.8,88.15,2024-05-19
506,2,7.07,326.78,1236.7,298.58,55.4,75.45,2024-05-20
507,2,7.92,464.77,1189.07,338.44,70.33,58.6,2024-05-21
508,2,2.22,426.34,1302.02,253.21,53.9,90.39,2024-05-22
509,2,3.88,436.85,1271.74,296.67,72.46,55.63,2024-05-23
510,2,5.61,355.15,1213.58,339.12,51.54,87.7,2024-05-24
511,2,0.94,392.04,1334.75,276.02,53.17,93.96,2024-05-25
512,2,2.71,403.87,1431.68,311.05,57.6,99.45,2024-05-26
513,2,7.55,440.53,1306.68,257.51,75.34,49.8,2024-05-27
514,2,2.59,545.81,1213.92,268.61,75.31,52.21,2024-05-28
515,2,5.52,504.57,1426.95,287.65,74.62,72.7,2024-05-29
516,2,2.7,540.36,1485.25,339.19,59.74,117.01,2024-05-30
517,2,0.24,443.98,1461.03,293.44,66.48,86.86,2024-05-31
518,2,7.86,491.99,1448.81,268.35,62.83,95.26,2024-06-01
519,2,3.0,485.91,1194.33,314.77,60.81,77.85,2024-06-02
520,2,7.07,515.91,1203.71,310.62,73.12,56.79,2024-06-03
521,2,9.25,446.21,1291.62,328.35,66.32,74.0,2024-06-04
522,2,1.5,427.17,1186.52,339.5,40.65,114.04,2024-06-05
523,2,6.5,378.52,1326.36,270.93,74.09,49.35,2024-06-06
524,2,0.41,443.66,1244.96,289.26,64.68,68.42,2024-06-07
525,2,8.47,415.4,1248.72,271.67,72.04,49.5,2024-06-08
526,2,5.62,460.25,1360.98,234.18,59.62,86.33,2024-06-09
527,2,6.76,609.87,1500.6,271.3,74.34,89.49,2024-06-10
528,2,5.91,438.91,1142.17,328.27,46.94,97.06,2024-06-11
529,2,9.91,507.51,1538.21,338.14,69.58,99.24,2024-06-12
530,2,1.17,458.19,1177.8,309.0,52.42,89.63,2024-06-13
531,2,0.11,392.03,1338.86,326.57,81.4,42.97,2024-06-14
532,2,5.58,466.9,1289.96,341.13,62.46,84.86,2024-06-15
533,2,8.21,495.21,1419.34,276.17,59.74,99.61,2024-06-16
534,2,6.54,373.17,1251.93,340.24,71.48,53.64,2024-06-17
535,2,7.33,416.03,1170.68,261.81,67.0,50.8,2024-06-18
536,2,8.11,466.63,1096.28,267.03,65.85,51.29,2024-06-19
537,2,5.66,442.99,1153.12,291.43,48.88,91.02,2024-06-20
538,2,2.18,543.42,1121.12,316.57,61.34,75.48,2024-06-21
539,2,2.71,497.43,1375.8,294.89,80.48,55.87,2024-06-22
540,2,8.42,411.02,1336.73,347.91,70.97,67.69,2024-06-23
541,2,0.74,462.19,1482.93,277.36,74.27,73.73,2024-06-24
542,2,0.98,457.67,1270.32,414.96,53.24,107.83,2024-06-25
543,2,4.99,449.72,1093.72,353.79,53.91,81.87,2024-06-26
544,2,5.93,407.37,1276.87,337.19,55.37,91.43,2024-06-27
545,2,1.12,458.15,1560.6,298.81,71.68,88.39,2024-06-28
546,2,2.11,400.18,1322.31,289.5,50.0,101.23,2024-06-29
547,2,7.53,471.37,1364.61,276.27,73.32,64.58,2024-06-30
548,2,5.87,473.9,1279.94,274.98,81.76,39.44,2024-07-01
549,2,9.83,513.59,1255.13,276.97,60.02,84.52,2024-07-02
550,2,4.5,485.47,1522.98,293.44,75.48,79.21,2024-07-03
551,2,9.9,387.69,1237.71,287.98,70.02,51.28,2024-07-04
552,2,4.33,452.39,1424.88,352.75,61.14,100.68,2024-07-05
553,2,3.43,406.87,1255.25,279.99,57.42,79.37,2024-07-06
554,2,6.31,431.44,1069.29,298.04,42.15,95.62,2024-07-07
555,2,1.87,505.21,1242.82,311.12,65.19,75.51,2024-07-08
556,2,9.93,354.95,1272.36,293.19,58.45,75.14,2024-07-09
557,2,0.11,442.69,1208.69,320.25,59.45,78.21,2024-07-10
558,2,5.05,342.15,1227.04,285.42,73.29,38.89,2024-07-11
559,2,2.08,496.56,1172.63,346.69,47.22,107.18,2024-07-12
560,2,8.13,477.61,1186.07,322.69,57.75,83.14,2024-07-13
561,2,1.83,466.97,1313.78,272.61,60.94,83.5,2024-07-14
562,2,0.06,444.94,1400.94,318.98,52.57,111.36,2024-07-15
563,2,7.84,474.03,1468.89,265.24,74.62,71.54,2024-07-16
564,2,2.03,457.16,1219.66,251.97,58.33,76.26,2024-07-17
565,2,7.25,384.71,1405.56,326.66,66.67,78.38,2024-07-18
566,2,9.98,413.76,1255.8,271.11,55.58,82.95,2024-07-19
567,2,2.66,537.45,1157.3,367.86,42.86,120.57,2024-07-20
568,2,0.21,524.52,1093.59,298.14,61.85,67.94,2024-07-21
569,2,5.48,399.52,1031.74,284.25,68.38,34.79,2024-07-22
570,2,2.09,433.1,1372.37,249.76,58.35,88.81,2024-07-23
571,2,8.98,394.25,1354.83,335.22,72.49,63.45,2024-07-24
572,2,1.62,485.02,1254.72,326.64,58.1,90.43,2024-07-25
573,2,7.42,459.19,1497.47,277.24,62.83,97.76,2024-07-26
574,2,9.25,379.9,1154.15,294.98,65.75,51.37,2024-07-27
575,2,6.56,355.77,1299.2,297.77,64.92,65.43,2024-07-28
576,2,4.54,443.27,1091.45,246.35,61.01,56.07,2024-07-29
577,2,7.26,433.43,1333.75,258.51,73.3,55.97,2024-07-30
578,2,5.32,420.73,1305.43,246.06,65.41,66.42,2024-07-31
579,2,4.49,475.96,1337.02,295.28,64.07,82.68,2024-08-01
580,2,6.07,564.94,1197.27,272.76,59.34,84.84,2024-08-02
581,2,4.34,511.0,1391.12,220.53,72.1,68.09,2024-08-03
582,2,6.49,416.27,1353.51,252.69,60.99,80.26,2024-08-04
583,2,5.41,480.05,1217.64,331.48,63.88,75.18,2024-08-05
584,2,7.24,467.26,1252.05,344.45,61.71,83.0,2024-08-06
585,2,4.6,411.85,1118.34,259.76,59.25,60.49,2024-08-07
586,2,6.15,465.1,1398.45,313.24,43.71,130.23,2024-08-08
587,2,0.13,452.78,1236.34,288.21,50.92,95.85,2024-08-09
588,2,6.07,455.55,1330.57,318.05,64.35,81.77,2024-08-10
589,2,5.75,502.86,1088.14,313.43,44.28,101.91,2024-08-11
590,2,2.77,456.42,1254.08,284.39,66.47,66.51,2024-08-12
591,2,9.0,413.32,1397.0,357.77,69.72,77.37,2024-08-13
592,2,7.71,547.93,1226.75,254.11,65.95,71.0,2024-08-14
593,2,4.31,436.61,1104.28,269.11,54.64,71.72,2024-08-15
594,2,4.27,459.22,1268.25,284.86,56.36,88.46,2024-08-16
595,2,5.74,420.01,1193.14,255.62,73.42,40.01,2024-08-17
596,2,2.25,443.26,1010.48,292.48,53.4,67.83,2024-08-18
597,2,4.15,496.34,1602.34,239.13,74.38,85.04,2024-08-19
598,2,1.09,398.85,998.37,315.53,46.0,79.23,2024-08-20
599,2,5.87,476.94,1411.94,295.48,68.81,80.8,2024-08-21
600,2,8.71,374.77,1257.76,286.23,52.6,86.63,2024-08-22
601,2,7.91,485.17,1393.5,307.94,71.15,76.36,2024-08-23
602,2,3.16,425.9,1519.45,238.54,64.79,88.76,2024-08-24
603,2,4.55,451.05,1265.58,305.0,68.84,64.49,2024-08-25
604,2,6.28,382.85,1352.18,266.06,46.06,107.97,2024-08-26
605,2,0.7,487.23,1312.53,369.67,69.85,77.23,2024-08-27
606,2,5.63,431.94,1134.22,345.99,62.09,67.02,2024-08-28
607,2,4.96,452.94,1355.59,284.44,79.83,49.62,2024-08-29
608,2,7.11,495.17,1184.96,267.71,52.65,89.51,2024-08-30
609,2,8.94,468.35,1324.85,274.16,85.35,36.07,2024-08-31
610,2,7.49,448.84,1245.32,266.84,52.51,91.06,2024-09-01
611,2,5.4,444.84,1090.36,309.56,68.03,48.43,2024-09-02
612,2,3.24,457.99,1166.67,293.8,55.28,81.31,2024-09-03
613,2,0.03,526.56,1346.62,331.68,82.11,56.27,2024-09-04
614,2,4.72,461.6,1385.14,316.93,59.47,97.42,2024-09-05
615,2,4.89,529.3,1257.07,252.58,73.52,56.81,2024-09-06
616,2,3.07,424.95,1337.97,278.41,49.6,104.92,2024-09-07
617,2,9.21,474.14,1245.32,327.73,63.62,77.48,2024-09-08
618,2,3.93,440.24,1233.23,342.31,58.87,83.87,2024-09-09
619,2,3.29,464.66,1115.44,295.35,64.77,58.02,2024-09-10
620,2,5.85,509.14,1241.72,261.61,55.34,90.59,2024-09-11
621,2,1.53,447.19,1416.02,281.79,64.33,85.89,2024-09-12
622,2,8.86,493.4,1340.83,249.3,65.59,77.16,2024-09-13
623,2,1.65,446.65,1508.39,305.8,66.18,93.73,2024-09-14
624,2,0.13,357.09,1361.99,307.88,66.73,69.21,2024-09-15
625,2,0.8,478.8,1383.93,344.59,61.81,97.16,2024-09-16
626,2,3.88,444.46,1083.21,297.25,47.78,86.96,2024-09-17
627,2,4.4,493.46,1276.91,242.59,46.0,109.32,2024-09-18
628,2,6.76,468.76,1310.78,292.37,58.02,91.2,2024-09-19
629,2,6.09,430.88,1213.47,302.03,44.87,104.94,2024-09-20
630,2,4.52,419.23,1489.21,284.18,74.02,71.23,2024-09-21
631,2,4.46,475.29,1119.01,274.04,53.66,79.49,2024-09-22
632,2,9.97,397.63,1151.04,354.24,68.9,52.47,2024-09-23
633,2,1.02,471.71,1174.74,339.36,46.61,105.36,2024-09-24
634,2,3.97,449.29,1262.19,300.24,63.59,74.02,2024-09-25
635,2,3.88,482.89,1301.26,274.07,61.08,83.66,2024-09-26
636,2,1.95,447.71,1435.2,322.83,45.27,130.03,2024-09-27
637,2,4.3,516.55,1188.43,284.88,58.41,82.14,2024-09-28
638,2,2.84,424.02,1214.57,284.7,77.77,36.8,2024-09-29
639,2,8.74,492.12,1198.71,337.29,70.96,60.9,2024-09-30
640,2,4.47,488.64,1173.14,260.19,66.21,59.78,2024-10-01
641,2,4.82,312.36,1292.2,186.01,65.53,48.0,2024-10-02
642,2,5.14,356.65,1365.83,299.45,40.99,120.22,2024-10-03
643,2,5.67,466.56,1345.8,248.13,72.61,60.83,2024-10-04
644,2,6.32,419.56,1158.37,306.8,61.8,64.86,2024-10-05
645,2,3.66,512.01,1231.54,336.0,63.38,81.15,2024-10-06
646,2,3.73,385.68,1400.39,376.94,70.06,76.19,2024-10-07
647,2,0.56,504.66,1093.85,290.38,75.43,38.05,2024-10-08
648,2,7.44,467.6,1408.88,305.25,74.23,69.7,2024-10-09
649,2,9.59,421.05,1325.32,285.77,52.57,98.06,2024-10-10
650,2,3.82,418.55,1107.24,233.79,45.01,85.9,2024-10-11
651,2,9.44,481.91,1342.58,331.19,66.96,81.64,2024-10-12
652,2,1.54,512.02,1246.9,307.33,51.4,103.84,2024-10-13
653,2,9.39,436.9,1461.96,303.4,72.12,75.98,2024-10-14
654,2,0.78,427.94,1486.72,293.64,79.52,61.84,2024-10-15
655,2,2.51,453.53,1410.82,337.71,72.87,74.48,2024-10-16
656,2,2.67,454.19,1251.26,314.71,48.56,104.88,2024-10-17
657,2,8.45,361.72,1258.06,349.59,58.49,79.98,2024-10-18
658,2,6.25,343.05,1545.02,284.6,59.0,99.28,2024-10-19
659,2,0.62,440.51,1339.58,308.98,69.1,70.71,2024-10-20
660,2,8.69,488.26,1158.9,329.44,65.82,65.99,2024-10-21
661,2,4.49,484.34,1320.43,253.9,50.86,104.15,2024-10-22
662,2,8.5,380.39,1327.36,344.78,54.01,97.24,2024-10-23
663,2,9.28,566.35,1347.34,271.37,60.18,98.13,2024-10-24
664,2,0.07,459.95,1197.45,283.11,73.94,46.14,2024-10-25
665,2,9.61,486.19,1136.18,291.27,61.08,69.25,2024-10-26
666,2,7.61,481.37,1338.51,278.22,63.55,82.72,2024-10-27
667,2,7.46,441.26,1142.77,258.84,53.76,76.79,2024-10-28
668,2,6.14,479.47,1277.27,232.77,62.98,73.03,2024-10-29
669,2,5.0,492.61,1265.38,346.23,60.62,89.16,2024-10-30
670,2,0.39,431.39,993.74,317.05,53.66,66.96,2024-10-31
671,2,2.74,535.68,1335.94,315.36,80.58,57.58,2024-11-01
672,2,0.37,483.67,1265.77,377.26,48.96,114.76,2024-11-02
673,2,3.17,360.96,1117.02,285.57,66.93,42.52,2024-11-03
674,2,8.28,475.57,1325.89,304.64,73.84,62.98,2024-11-04
675,2,9.08,395.73,1415.79,296.97,58.3,94.26,2024-11-05
676,2,8.76,441.43,1136.87,301.24,61.02,65.9,2024-11-06
677,2,3.51,434.43,1153.92,327.67,50.17,91.23,2024-11-07
678,2,1.37,435.8,1219.88,292.08,62.48,69.83,2024-11-08
679,2,5.0,418.3,1166.77,327.46,61.09,69.12,2024-11-09
680,2,2.81,389.17,1066.22,265.88,51.82,68.48,2024-11-10
681,2,4.59,411.53,1124.25,267.02,45.64,89.02,2024-11-11
682,2,0.32,437.74,1261.81,292.4,58.37,82.42,2024-11-12
683,2,1.43,484.08,1440.08,233.18,76.59,62.59,2024-11-13
684,2,1.5,393.15,1120.35,358.38,46.38,94.44,2024-11-14
685,2,1.68,455.03,1039.53,278.62,49.79,77.74,2024-11-15
686,2,8.87,371.55,1357.28,339.19,60.8,85.27,2024-11-16
687,2,1.61,399.1,1430.79,322.96,64.8,85.68,2024-11-17
688,2,0.83,474.02,1062.13,263.6,61.94,56.11,2024-11-18
689,2,9.64,479.73,1235.09,313.92,62.19,78.51,2024-11-19
690,2,0.77,435.11,1427.85,272.78,65.24,83.1,2024-11-20
691,2,4.92,357.42,1122.18,294.85,45.29,86.89,2024-11-21
692,2,2.14,540.57,1234.43,374.24,65.48,83.96,2024-11-22
693,2,2.64,556.51,1325.19,274.31,50.75,114.09,2024-11-23
694,2,3.53,412.17,1347.44,285.58,68.55,67.49,2024-11-24
695,2,8.54,530.17,1246.12,312.47,58.35,92.17,2024-11-25
696,2,9.69,427.91,1174.93,306.28,68.07,54.75,2024-11-26
697,2,0.26,501.09,1218.2,274.85,69.34,60.72,2024-11-27
698,2,8.46,381.19,1412.98,311.79,52.51,105.58,2024-11-28
699,2,1.74,419.5,1322.03,237.82,44.32,109.28,2024-11-29
700,2,8.54,509.49,1148.43,214.55,58.26,70.78,2024-11-30
701,2,6.6,453.78,1221.39,284.49,64.27,67.47,2024-12-01
702,2,4.77,519.46,1373.19,290.1,66.08,86.11,2024-12-02
703,2,9.33,418.8,1313.16,313.69,62.26,80.08,2024-12-03
704,2,9.61,472.7,1254.65,280.99,70.04,60.78,2024-12-04
705,2,9.45,449.97,1145.21,353.0,54.55,85.74,2024-12-05
706,2,6.72,400.76,1286.45,251.4,69.97,53.95,2024-12-06
707,2,0.32,401.08,1290.58,272.98,61.33,73.87,2024-12-07
708,2,3.15,435.94,1233.01,210.22,56.99,73.98,2024-12-08
709,2,9.94,444.81,1227.16,307.77,53.68,90.66,2024-12-09
710,2,3.87,407.21,1267.68,272.87,67.17,60.45,2024-12-10
711,2,4.75,456.18,1271.64,329.41,60.52,84.71,2024-12-11
712,2,6.43,437.59,1211.93,346.16,71.39,56.74,2024-12-12
713,2,2.35,455.66,1199.94,361.65,55.74,90.26,2024-12-13
714,2,8.84,407.48,1317.21,296.82,69.9,62.42,2024-12-14
715,2,8.17,415.19,1351.6,310.78,66.06,75.69,2024-12-15
716,2,0.57,476.58,1309.92,283.72,52.15,102.72,2024-12-16
717,2,5.36,435.33,1183.26,310.15,62.34,68.23,2024-12-17
718,2,3.15,449.32,981.04,267.47,35.28,99.22,2024-12-18
719,2,0.49,515.01,1250.1,248.81,74.9,51.59,2024-12-19
720,2,3.22,479.45,1135.08,346.85,52.62,90.92,2024-12-20
721,2,6.22,401.23,1393.3,279.52,75.19,57.03,2024-12-21
722,2,5.57,402.48,1337.81,366.18,70.45,69.72,2024-12-22
723,2,1.72,439.04,1239.74,311.92,72.02,55.03,2024-12-23
724,2,9.42,485.72,1325.29,208.33,60.64,80.69,2024-12-24
725,2,9.42,430.76,1490.04,300.86,85.68,50.85,2024-12-25
726,2,8.13,457.16,1377.83,348.82,52.87,112.64,2024-12-26
727,2,9.42,514.32,1350.82,323.51,71.22,76.42,2024-12-27
728,2,4.51,462.09,1227.45,247.48,48.5,96.71,2024-12-28
729,2,2.04,472.74,1370.19,308.73,68.17,78.85,2024-12-29
730,2,9.11,460.62,1438.29,282.39,49.78,118.57,2024-12-30
731,3,3.38,527.74,1378.29,303.8,67.53,85.96,2024-01-01
732,3,6.31,450.21,1480.61,391.99,70.23,91.83,2024-01-02
733,3,4.73,420.72,1167.2,301.93,55.8,77.41,2024-01-03
734,3,2.29,529.87,1399.87,357.96,69.07,90.63,2024-01-04
735,3,1.46,449.63,1315.1,279.22,63.42,77.53,2024-01-05
736,3,9.43,372.9,1172.28,291.22,59.48,64.7,2024-01-06
737,3,7.3,445.0,1421.28,280.44,74.15,66.35,2024-01-07
738,3,4.38,430.56,1410.58,303.29,69.78,74.88,2024-01-08
739,3,4.93,552.22,1484.72,292.66,68.26,96.47,2024-01-09
740,3,6.42,530.91,1305.67,275.77,69.2,72.85,2024-01-10
741,3,2.32,483.75,1357.85,257.86,81.28,47.39,2024-01-11
742,3,3.44,419.36,1069.04,253.76,45.6,83.02,2024-01-12
743,3,7.36,409.4,1208.24,268.25,59.03,70.55,2024-01-13
744,3,1.2,478.53,1180.81,308.52,59.01,78.78,2024-01-14
745,3,1.34,546.11,1056.15,324.85,68.23,56.24,2024-01-15
746,3,5.23,477.47,1388.67,270.41,68.01,77.64,2024-01-16
747,3,1.81,422.68,1444.58,347.04,56.94,107.54,2024-01-17
748,3,7.9,454.09,1292.26,240.34,75.99,46.69,2024-01-18
749,3,8.23,432.31,1271.59,316.93,62.8,76.49,2024-01-19
750,3,4.24,492.75,1362.68,295.59,67.08,80.93,2024-01-20
751,3,7.54,542.04,1358.26,309.58,82.22,56.59,2024-01-21
752,3,2.82,462.02,1256.67,281.89,68.15,63.77,2024-01-22
753,3,2.26,448.97,1468.83,245.06,81.68,52.96,2024-01-23
754,3,2.3,440.45,1217.36,325.85,59.62,79.11,2024-01-24
755,3,1.02,420.39,1244.75,259.59,48.36,95.72,2024-01-25
756,3,1.5,428.43,1177.09,286.58,52.4,84.41,2024-01-26
757,3,1.65,482.06,1481.6,356.69,84.13,63.74,2024-01-27
758,3,0.37,411.83,1210.76,287.44,47.77,95.52,2024-01-28
759,3,3.84,542.69,1320.01,263.58,65.42,81.8,2024-01-29
760,3,1.28,455.58,1197.25,311.01,54.69,87.02,2024-01-30
761,3,1.5,423.29,1198.64,346.79,52.91,91.05,2024-01-31
762,3,1.56,485.43,1180.2,310.18,53.66,90.25,2024-02-01
763,3,7.49,471.79,1265.34,342.91,67.06,73.91,2024-02-02
764,3,4.76,437.85,1253.42,290.57,60.09,78.01,2024-02-03
765,3,0.35,443.22,1289.97,268.16,45.52,109.1,2024-02-04
766,3,2.49,465.77,1338.12,373.38,70.37,77.01,2024-02-05
767,3,7.86,447.66,875.73,315.46,54.97,53.92,2024-02-06
768,3,2.36,397.26,1398.92,276.73,60.79,85.68,2024-02-07
769,3,2.24,495.19,1124.21,309.55,61.46,69.97,2024-02-08
770,3,6.71,435.28,1209.93,326.02,51.56,94.04,2024-02-09
771,3,5.43,465.74,1329.07,254.91,64.55,75.88,2024-02-10
772,3,6.93,450.59,1250.99,275.21,62.42,72.8,2024-02-11
773,3,4.31,402.92,1302.27,301.69,41.49,117.71,2024-02-12
