expense_id,restaurat_id,bills,vendors,wage advances,repairs,sundries,Exp Date
449,2,17.76,25.51,74.09,219.39,74.93,2024-03-24
450,2,60.74,8.33,197.41,11.64,41.65,2024-03-25
451,2,181.07,15.79,24.53,54.25,23.09,2024-03-26
452,2,12.94,58.04,124.09,88.59,69.76,2024-03-27
453,2,100.84,33.28,557.15,185.15,66.9,2024-03-28
454,2,21.73,83.92,7.2,23.49,56.38,2024-03-29
455,2,121.16,95.01,278.32,88.27,58.53,2024-03-30
456,2,246.41,56.87,162.21,23.1,26.06,2024-03-31
457,2,228.87,24.47,300.26,82.57,36.27,2024-04-01
458,2,179.14,195.37,586.8,14.93,77.67,2024-04-02
459,2,35.12,66.24,252.55,152.98,51.71,2024-04-03
460,2,33.1,42.68,22.0,173.81,56.61,2024-04-04
461,2,3.69,16.62,303.98,91.41,37.62,2024-04-05
462,2,9.49,64.61,239.84,56.61,99.19,2024-04-06
463,2,38.54,11.14,44.41,42.35,82.75,2024-04-07
464,2,76.47,51.82,47.84,22.25,78.75,2024-04-08
465,2,36.19,57.35,46.04,0.7,58.34,2024-04-09
466,2,360.67,13.04,118.83,124.28,11.38,2024-04-10
467,2,149.15,21.43,75.88,58.36,24.2,2024-04-11
468,2,169.83,1.7,477.5,21.08,49.06,2024-04-12
469,2,245.44,4.63,23.95,11.83,9.14,2024-04-13
470,2,14.7,130.36,18.57,21.48,30.73,2024-04-14
471,2,100.96,20.86,157.73,188.85,34.29,2024-04-15
472,2,68.53,12.94,600.82,59.35,81.95,2024-04-16
473,2,587.35,73.11,188.96,42.39,81.74,2024-04-17
474,2,10.85,62.86,252.86,63.61,86.13,2024-04-18
475,2,137.81,185.45,172.58,373.91,14.0,2024-04-19
476,2,167.02,58.4,918.96,107.37,40.95,2024-04-20
477,2,42.97,47.9,315.11,142.27,11.27,2024-04-21
478,2,146.4,7.99,486.4,161.27,69.61,2024-04-22
479,2,34.97,20.23,145.7,28.35,47.82,2024-04-23
480,2,13.84,1.52,437.62,19.41,67.97,2024-04-24
481,2,138.45,1.88,40.04,19.1,19.71,2024-04-25
482,2,8.89,80.28,96.2,31.53,45.7,2024-04-26
483,2,37.84,20.53,67.97,55.54,10.92,2024-04-27
484,2,77.31,10.37,24.06,54.68,69.62,2024-04-28
485,2,64.11,21.53,410.52,39.73,72.76,2024-04-29
486,2,92.0,1.25,360.4,75.09,79.89,2024-04-30
487,2,7.08,32.18,115.91,8.69,49.94,2024-05-01
488,2,70.73,73.99,82.47,336.86,94.69,2024-05-02
489,2,457.14,53.04,21.68,12.97,38.44,2024-05-03
490,2,107.62,54.43,204.38,26.45,11.11,2024-05-04
491,2,285.36,18.02,826.99,103.47,14.08,2024-05-05
492,2,29.82,32.99,114.22,34.92,16.38,2024-05-06
493,2,311.4,67.09,184.5,4.98,12.89,2024-05-07
494,2,489.76,2.16,438.63,13.25,13.75,2024-05-08
495,2,329.19,59.06,84.17,2.09,17.58,2024-05-09
496,2,84.07,12.64,691.56,15.75,71.73,2024-05-10
497,2,73.11,3.74,138.19,9.32,87.7,2024-05-11
498,2,102.97,17.27,136.88,21.72,30.37,2024-05-12
499,2,119.17,199.99,10.11,100.67,24.35,2024-05-13
500,2,306.77,41.75,247.72,42.08,71.1,2024-05-14
501,2,32.9,22.93,527.61,56.83,38.25,2024-05-15
502,2,7.03,20.72,93.97,6.66,67.8,2024-05-16
503,2,257.07,55.13,204.63,8.74,5.2,2024-05-17
504,2,200.18,18.6,385.36,141.67,99.03,2024-05-18
505,2,27.01,20.91,224.86,65.06,42.1,2024-05-19
506,2,47.39,16.59,113.7,112.02,18.83,2024-05-20
507,2,89.48,100.26,297.81,52.95,87.62,2024-05-21
508,2,101.37,38.5,119.09,1308.24,35.86,2024-05-22
509,2,90.99,10.04,266.56,341.74,51.31,2024-05-23
510,2,192.58,19.3,329.22,72.99,85.08,2024-05-24
511,2,16.33,9.92,56.95,109.17,37.16,2024-05-25
512,2,58.55,46.46,158.09,153.23,19.05,2024-05-26
513,2,82.21,22.76,17.91,29.41,22.55,2024-05-27
514,2,92.48,20.0,223.69,25.42,25.72,2024-05-28
515,2,204.91,22.67,193.69,42.55,87.61,2024-05-29
516,2,127.41,61.26,372.6,48.19,94.65,2024-05-30
517,2,79.8,132.12,91.93,33.02,86.89,2024-05-31
518,2,205.05,95.22,346.9,109.33,34.47,2024-06-01
519,2,21.62,32.12,58.55,127.52,87.41,2024-06-02
520,2,277.2,30.55,4.68,7.05,69.92,2024-06-03
521,2,0.89,5.64,450.79,22.92,74.26,2024-06-04
522,2,401.42,15.47,551.43,54.3,27.25,2024-06-05
523,2,52.12,18.2,263.54,1117.4,56.06,2024-06-06
524,2,256.74,17.24,259.7,56.39,36.21,2024-06-07
525,2,3.9,39.29,109.01,87.84,70.93,2024-06-08
526,2,21.28,1.29,355.37,33.57,95.34,2024-06-09
527,2,112.07,131.82,48.18,6.73,13.49,2024-06-10
528,2,87.65,11.26,573.52,40.97,77.39,2024-06-11
529,2,50.7,78.75,33.79,171.68,98.19,2024-06-12
530,2,290.7,43.66,36.38,212.08,99.45,2024-06-13
531,2,22.93,2.27,12.63,211.4,4.39,2024-06-14
532,2,12.07,5.27,195.02,85.83,95.6,2024-06-15
533,2,239.77,8.29,225.53,160.56,75.98,2024-06-16
534,2,28.38,36.73,221.28,129.2,18.61,2024-06-17
535,2,143.28,5.77,80.62,92.61,72.77,2024-06-18
536,2,23.33,136.56,32.9,107.14,98.82,2024-06-19
537,2,51.07,20.88,88.78,54.66,41.47,2024-06-20
538,2,121.75,55.85,236.54,41.86,49.95,2024-06-21
539,2,172.97,25.7,0.21,93.57,45.19,2024-06-22
540,2,74.24,23.05,579.52,249.08,34.13,2024-06-23
541,2,11.26,17.51,253.64,125.31,33.99,2024-06-24
542,2,65.41,4.0,511.26,156.33,51.23,2024-06-25
543,2,108.4,3.97,282.3,18.39,16.21,2024-06-26
544,2,23.95,22.26,332.72,13.83,73.75,2024-06-27
545,2,26.02,2.96,192.3,10.96,98.87,2024-06-28
546,2,238.8,39.33,453.14,344.01,47.81,2024-06-29
547,2,24.26,24.01,62.09,27.34,94.5,2024-06-30
548,2,51.68,18.21,458.13,46.94,98.01,2024-07-01
549,2,115.56,29.42,136.46,14.55,77.46,2024-07-02
550,2,20.15,19.22,265.79,255.41,37.93,2024-07-03
551,2,45.78,6.94,9.03,108.27,86.72,2024-07-04
552,2,20.7,6.42,115.01,132.63,99.74,2024-07-05
553,2,108.24,51.88,149.91,18.35,47.85,2024-07-06
554,2,91.97,1.56,269.36,48.88,78.7,2024-07-07
555,2,228.91,70.41,78.39,2.16,20.73,2024-07-08
556,2,113.63,24.71,749.57,178.53,43.12,2024-07-09
557,2,42.88,34.96,169.7,48.38,84.34,2024-07-10
558,2,586.89,62.17,295.83,67.35,49.11,2024-07-11
559,2,173.93,74.81,89.35,19.93,60.44,2024-07-12
560,2,243.73,40.53,169.29,29.97,93.33,2024-07-13
561,2,57.94,57.24,224.99,4.65,5.62,2024-07-14
562,2,6.56,15.17,180.0,127.0,13.63,2024-07-15
563,2,191.22,52.45,381.1,88.09,43.76,2024-07-16
564,2,59.3,7.7,144.38,29.74,88.05,2024-07-17
565,2,27.04,39.88,165.67,8.94,98.66,2024-07-18
566,2,59.55,54.47,182.42,38.61,78.11,2024-07-19
567,2,35.11,89.63,119.15,159.01,29.17,2024-07-20
568,2,270.72,6.42,265.23,13.84,9.71,2024-07-21
569,2,78.86,18.74,197.2,72.58,5.45,2024-07-22
570,2,117.91,24.46,59.46,265.35,63.8,2024-07-23
571,2,250.38,2.98,363.31,6.64,47.07,2024-07-24
572,2,102.84,63.8,38.44,291.45,20.88,2024-07-25
573,2,2.72,39.12,71.64,169.91,30.78,2024-07-26
574,2,61.24,22.74,77.45,1273.76,60.27,2024-07-27
575,2,7.49,110.21,284.32,9.05,33.87,2024-07-28
576,2,52.22,28.06,502.85,35.83,83.02,2024-07-29
577,2,278.0,78.34,373.71,43.71,84.46,2024-07-30
578,2,45.26,54.71,36.22,35.02,83.48,2024-07-31
579,2,37.6,48.22,89.14,34.19,43.07,2024-08-01
580,2,285.39,7.12,22.76,16.76,56.29,2024-08-02
581,2,236.28,5.95,52.27,29.66,20.49,2024-08-03
582,2,160.06,75.44,20.56,249.1,99.84,2024-08-04
583,2,48.11,16.26,280.36,5.63,47.52,2024-08-05
584,2,36.97,7.75,36.7,209.71,97.11,2024-08-06
585,2,312.9,1.85,88.03,342.53,94.22,2024-08-07
586,2,46.74,6.27,178.92,33.7,88.34,2024-08-08
587,2,128.48,161.38,30.99,41.4,95.22,2024-08-09
588,2,270.1,17.56,139.29,195.09,95.84,2024-08-10
589,2,258.34,6.23,218.52,55.41,65.0,2024-08-11
590,2,10.86,85.84,450.1,47.8,95.25,2024-08-12
591,2,8.63,112.46,904.05,3.09,23.52,2024-08-13
592,2,20.52,40.83,427.74,14.4,87.79,2024-08-14
593,2,237.75,8.26,377.86,100.06,8.9,2024-08-15
594,2,53.3,128.16,218.51,63.55,83.76,2024-08-16
595,2,330.42,186.37,100.38,40.32,65.75,2024-08-17
596,2,20.74,26.38,145.78,218.89,43.14,2024-08-18
597,2,99.97,13.59,393.24,69.92,72.76,2024-08-19
598,2,80.56,30.39,25.68,11.34,8.43,2024-08-20
599,2,485.05,75.93,101.5,3.73,48.77,2024-08-21
600,2,45.92,153.32,137.31,77.65,61.66,2024-08-22
601,2,67.98,79.95,57.68,44.74,7.53,2024-08-23
602,2,119.47,75.49,42.97,33.43,22.48,2024-08-24
603,2,1.82,17.53,115.37,93.18,70.9,2024-08-25
604,2,99.64,86.1,28.69,67.52,6.56,2024-08-26
605,2,147.99,4.65,230.74,3.27,37.25,2024-08-27
606,2,57.43,9.51,257.62,0.59,52.43,2024-08-28
607,2,6.64,15.86,16.02,16.24,45.75,2024-08-29
608,2,44.63,30.43,187.97,38.86,13.08,2024-08-30
609,2,666.7,112.01,112.89,20.75,12.79,2024-08-31
610,2,45.45,57.08,197.23,212.19,17.59,2024-09-01
611,2,276.85,38.53,28.68,70.45,49.92,2024-09-02
612,2,3.77,12.09,9.55,30.56,21.21,2024-09-03
613,2,14.66,64.77,117.27,104.79,5.1,2024-09-04
614,2,82.92,57.33,537.04,35.65,19.36,2024-09-05
615,2,13.24,130.68,27.37,44.74,21.58,2024-09-06
616,2,324.85,29.0,136.6,15.59,40.54,2024-09-07
617,2,53.4,57.95,12.98,108.08,80.86,2024-09-08
618,2,8.3,24.06,340.88,17.39,77.81,2024-09-09
619,2,59.0,7.46,172.6,93.37,22.81,2024-09-10
620,2,121.12,14.83,63.1,43.44,77.57,2024-09-11
621,2,127.52,42.28,390.18,52.89,75.2,2024-09-12
622,2,605.64,27.89,72.04,71.5,5.6,2024-09-13
623,2,42.68,28.76,409.32,5.64,46.86,2024-09-14
624,2,69.11,34.37,9.64,64.45,21.8,2024-09-15
625,2,23.1,3.6,52.33,7.93,2.01,2024-09-16
626,2,58.66,10.41,364.22,0.62,39.43,2024-09-17
627,2,38.92,63.35,40.18,20.25,97.58,2024-09-18
628,2,65.0,7.9,16.67,177.34,1.96,2024-09-19
629,2,110.08,100.68,97.01,40.27,86.33,2024-09-20
630,2,81.58,7.81,419.17,141.5,24.73,2024-09-21
631,2,680.08,26.4,427.42,104.39,94.79,2024-09-22
632,2,408.23,15.5,9.08,23.8,19.72,2024-09-23
633,2,29.82,3.58,98.87,43.27,26.81,2024-09-24
634,2,135.25,3.3,256.75,118.08,71.77,2024-09-25
635,2,270.35,25.75,4.64,53.52,35.91,2024-09-26
636,2,4.61,61.83,16.16,1.73,59.31,2024-09-27
637,2,46.15,38.49,23.73,46.56,65.23,2024-09-28
638,2,186.03,56.28,99.82,50.06,83.05,2024-09-29
639,2,3.91,23.15,623.77,229.23,66.82,2024-09-30
640,2,305.41,2.28,51.13,82.38,51.65,2024-10-01
641,2,352.07,52.93,111.72,25.64,20.11,2024-10-02
642,2,18.08,13.16,36.49,1129.44,29.81,2024-10-03
643,2,92.04,33.92,627.64,33.21,36.81,2024-10-04
644,2,184.42,23.37,45.95,30.71,92.51,2024-10-05
645,2,309.72,31.88,48.51,282.57,66.54,2024-10-06
646,2,9.42,0.97,148.63,28.99,20.18,2024-10-07
647,2,120.65,39.48,345.41,50.74,9.75,2024-10-08
648,2,120.38,21.84,69.91,5.74,54.74,2024-10-09
649,2,92.84,2.62,299.46,1.3,6.27,2024-10-10
650,2,41.93,61.66,122.35,1400.39,89.15,2024-10-11
651,2,53.93,0.53,57.0,230.11,57.08,2024-10-12
652,2,134.1,37.78,251.56,81.62,34.83,2024-10-13
653,2,15.19,6.12,81.47,83.86,92.33,2024-10-14
654,2,86.77,7.44,133.04,1284.9,86.86,2024-10-15
655,2,18.98,10.55,5.88,63.4,96.4,2024-10-16
656,2,25.01,0.21,36.37,102.86,59.95,2024-10-17
657,2,320.94,140.75,84.79,3.28,96.69,2024-10-18
658,2,113.92,114.41,78.24,222.28,1.71,2024-10-19
659,2,52.08,13.43,163.81,10.54,37.1,2024-10-20
660,2,317.62,50.7,74.55,82.07,3.0,2024-10-21
661,2,119.42,44.13,92.82,3.02,21.16,2024-10-22
662,2,20.65,33.52,127.99,68.12,39.41,2024-10-23
663,2,91.37,17.38,67.54,1470.55,28.16,2024-10-24
664,2,31.67,19.93,177.91,23.31,69.03,2024-10-25
665,2,213.67,9.47,289.64,43.29,31.52,2024-10-26
666,2,207.59,17.85,35.85,27.96,13.7,2024-10-27
667,2,468.4,126.82,97.32,14.85,88.37,2024-10-28
668,2,55.14,33.3,133.98,6.21,63.27,2024-10-29
669,2,180.87,17.91,352.88,180.67,91.53,2024-10-30
670,2,133.25,57.75,165.18,201.01,98.66,2024-10-31
671,2,61.73,12.52,22.46,39.53,62.36,2024-11-01
672,2,360.5,13.38,310.16,20.86,91.89,2024-11-02
673,2,134.3,0.6,143.24,52.41,64.09,2024-11-03
674,2,267.9,35.29,224.08,8.08,85.59,2024-11-04
675,2,24.22,3.92,35.42,101.97,27.15,2024-11-05
676,2,360.69,6.78,430.05,81.57,72.5,2024-11-06
677,2,4.79,2.07,169.72,107.83,99.8,2024-11-07
678,2,132.97,6.21,32.88,64.23,17.85,2024-11-08
679,2,50.61,1.35,87.38,132.24,64.88,2024-11-09
680,2,19.29,115.58,144.94,200.39,10.14,2024-11-10
681,2,19.34,44.82,876.47,68.95,19.9,2024-11-11
682,2,60.19,45.03,40.73,35.77,22.55,2024-11-12
683,2,48.41,1.22,658.16,655.34,92.93,2024-11-13
684,2,38.12,17.48,125.12,95.98,87.98,2024-11-14
685,2,240.18,115.89,505.53,45.28,89.0,2024-11-15
686,2,223.84,12.45,420.19,58.4,44.5,2024-11-16
687,2,261.5,0.76,88.07,92.3,15.34,2024-11-17
688,2,182.14,6.79,404.97,507.22,52.57,2024-11-18
689,2,219.78,6.5,273.57,116.93,27.38,2024-11-19
690,2,143.37,46.06,13.38,38.34,79.39,2024-11-20
691,2,21.6,45.62,159.44,14.77,78.01,2024-11-21
692,2,220.72,0.81,118.07,0.8,82.62,2024-11-22
693,2,6.32,39.05,6.12,143.03,19.75,2024-11-23
694,2,77.15,75.55,2.33,1444.21,14.97,2024-11-24
695,2,51.7,94.52,68.57,6.34,38.47,2024-11-25
696,2,39.17,1.22,32.34,47.19,98.01,2024-11-26
697,2,83.82,8.6,93.78,58.43,33.04,2024-11-27
698,2,34.02,45.79,310.17,33.47,56.66,2024-11-28
699,2,667.94,62.14,13.72,70.72,13.67,2024-11-29
700,2,13.84,151.58,83.05,1393.54,89.04,2024-11-30
701,2,627.32,40.74,77.75,109.73,4.36,2024-12-01
702,2,137.54,15.93,43.8,1226.81,66.98,2024-12-02
703,2,232.52,33.22,57.36,5.08,91.68,2024-12-03
704,2,150.6,48.13,220.68,86.12,32.73,2024-12-04
705,2,26.71,6.87,129.6,75.24,69.04,2024-12-05
706,2,175.65,21.73,109.26,123.82,23.26,2024-12-06
707,2,133.99,42.92,999.99,9.06,12.78,2024-12-07
708,2,18.24,40.5,108.05,243.92,22.37,2024-12-08
709,2,6.32,58.38,252.85,228.87,14.49,2024-12-09
710,2,124.45,11.81,27.53,108.78,46.78,2024-12-10
711,2,28.27,50.14,62.45,44.1,61.52,2024-12-11
712,2,51.78,5.75,161.62,37.14,38.63,2024-12-12
713,2,128.9,76.22,246.22,49.11,54.39,2024-12-13
714,2,419.71,43.77,6.33,108.15,85.93,2024-12-14
715,2,174.26,11.65,315.29,3.52,20.02,2024-12-15
716,2,250.34,9.57,372.58,10.14,37.33,2024-12-16
717,2,169.92,5.28,282.67,112.06,88.1,2024-12-17
718,2,46.65,47.84,354.77,45.74,41.14,2024-12-18
719,2,400.11,14.9,25.22,11.75,42.11,2024-12-19
720,2,123.16,1.88,176.96,176.54,20.38,2024-12-20
721,2,107.73,21.78,38.48,78.86,46.4,2024-12-21
722,2,162.17,0.81,363.96,1389.51,67.93,2024-12-22
723,2,59.77,5.34,284.2,98.06,3.79,2024-12-23
724,2,62.83,115.84,48.93,99.22,70.44,2024-12-24
725,2,735.22,45.39,162.42,129.42,65.22,2024-12-25
726,2,33.58,40.07,205.58,1060.39,76.09,2024-12-26
727,2,7.52,30.12,5.93,86.2,95.52,2024-12-27
728,2,9.19,17.45,166.98,63.88,54.02,2024-12-28
729,2,409.16,41.34,106.5,43.61,70.23,2024-12-29
730,2,94.47,64.53,93.6,5.86,45.39,2024-12-30
731,3,360.56,19.66,240.01,47.03,24.69,2024-01-01
732,3,237.84,65.23,522.3,1035.7,10.45,2024-01-02
733,3,49.7,8.73,160.75,2.42,3.53,2024-01-03
734,3,316.32,19.16,109.66,57.18,81.18,2024-01-04
735,3,119.69,29.39,539.83,4.41,50.09,2024-01-05
736,3,96.13,9.73,400.01,2.61,37.52,2024-01-06
737,3,11.45,38.31,23.37,8.74,42.25,2024-01-07
738,3,313.57,3.14,104.25,52.54,59.38,2024-01-08
739,3,622.31,24.97,263.39,28.16,6.54,2024-01-09
740,3,27.1,13.15,97.95,174.6,93.68,2024-01-10
741,3,14.79,29.69,5.68,28.84,4.63,2024-01-11
742,3,121.33,15.23,51.25,113.59,9.78,2024-01-12
743,3,2.79,14.43,166.61,79.41,6.22,2024-01-13
744,3,23.21,32.85,150.06,48.04,88.39,2024-01-14
745,3,69.6,31.42,227.84,30.76,2.13,2024-01-15
746,3,51.32,35.42,693.49,156.0,71.61,2024-01-16
747,3,25.76,57.91,321.96,38.89,80.32,2024-01-17
748,3,260.97,4.35,162.44,555.52,98.45,2024-01-18
749,3,88.02,4.35,167.56,27.71,10.49,2024-01-19
750,3,6.96,3.9,7.4,0.15,78.63,2024-01-20
751,3,75.32,30.61,202.62,52.58,22.03,2024-01-21
752,3,2.82,7.88,638.34,84.66,38.06,2024-01-22
753,3,222.19,8.11,261.42,163.82,50.23,2024-01-23
754,3,177.53,17.96,14.69,167.46,44.17,2024-01-24
755,3,119.59,25.28,610.57,65.13,30.92,2024-01-25
756,3,76.51,176.83,281.92,15.46,47.52,2024-01-26
757,3,164.66,3.8,189.43,138.2,14.9,2024-01-27
758,3,168.45,29.93,271.38,61.72,12.98,2024-01-28
759,3,405.01,84.0,538.27,21.57,73.1,2024-01-29
760,3,311.74,39.81,268.97,10.06,7.46,2024-01-30
761,3,22.01,63.28,454.74,12.64,56.25,2024-01-31
762,3,39.38,20.04,57.44,22.09,84.83,2024-02-01
763,3,17.04,5.77,274.26,54.58,61.39,2024-02-02
764,3,17.97,0.37,115.18,113.05,10.08,2024-02-03
765,3,318.95,15.15,155.84,99.0,74.95,2024-02-04
766,3,50.41,14.55,115.55,186.94,22.39,2024-02-05
767,3,133.25,67.62,18.93,160.55,38.16,2024-02-06
768,3,284.55,199.99,238.02,106.47,2.77,2024-02-07
769,3,86.85,28.1,61.92,17.61,34.25,2024-02-08
770,3,120.71,71.75,197.68,35.58,60.13,2024-02-09
771,3,149.87,23.63,941.0,121.23,68.77,2024-02-10
772,3,253.85,10.04,79.7,111.51,48.59,2024-02-11
773,3,53.21,125.5,148.7,41.24,71.75,2024-02-12
774,3,78.25,105.61,25.23,43.69,90.91,2024-02-13
775,3,421.68,18.98,25.15,36.63,35.42,2024-02-14
776,3,60.73,19.35,34.4,15.3,92.43,2024-02-15
777,3,26.97,1.16,696.17,116.59,30.61,2024-02-16
778,3,181.64,16.37,378.67,41.45,73.95,2024-02-17
779,3,15.21,191.44,122.87,42.68,83.88,2024-02-18
780,3,112.53,55.58,46.28,172.53,66.96,2024-02-19
781,3,36.56,45.53,50.96,72.15,72.12,2024-02-20
782,3,558.92,55.42,13.58,47.46,99.98,2024-02-21
783,3,11.38,49.21,100.22,30.24,93.2,2024-02-22
784,3,85.96,71.26,186.04,316.51,43.1,2024-02-23
785,3,5.59,1.6,999.99,22.06,68.66,2024-02-24
786,3,214.96,43.4,157.18,12.25,72.37,2024-02-25
787,3,310.4,71.67,104.48,102.05,80.84,2024-02-26
788,3,11.79,91.91,137.26,30.25,67.19,2024-02-27
789,3,4.48,144.23,196.78,84.6,40.37,2024-02-28
790,3,189.03,18.58,358.07,19.29,19.29,2024-02-29
791,3,55.26,2.75,35.2,55.96,64.61,2024-03-01
792,3,103.76,23.8,45.18,142.36,57.2,2024-03-02
793,3,170.07,191.4,47.16,41.11,86.57,2024-03-03
794,3,25.91,154.1,603.08,96.51,62.79,2024-03-04
795,3,44.76,4.72,225.6,127.9,6.13,2024-03-05
796,3,346.87,70.67,156.68,18.96,1.37,2024-03-06
797,3,33.23,31.14,50.55,53.55,97.39,2024-03-07
798,3,224.29,9.3,340.73,38.03,62.87,2024-03-08
799,3,242.19,126.86,37.55,120.74,47.5,2024-03-09
800,3,48.94,23.12,605.5,205.37,37.11,2024-03-10
801,3,53.76,43.34,51.37,68.98,21.48,2024-03-11
802,3,117.54,1.19,321.72,137.01,77.85,2024-03-12
803,3,139.92,27.56,167.06,99.58,65.32,2024-03-13
804,3,138.89,115.0,75.2,1230.53,28.55,2024-03-14
805,3,753.74,3.72,730.16,31.49,86.47,2024-03-15
806,3,53.67,27.46,298.73,65.06,41.71,2024-03-16
807,3,267.69,10.42,296.62,110.15,84.54,2024-03-17
808,3,29.51,2.62,110.72,22.62,28.38,2024-03-18
809,3,331.98,5.42,452.61,21.34,90.21,2024-03-19
810,3,363.4,19.39,381.01,9.14,96.91,2024-03-20
811,3,344.76,21.98,63.24,171.2,67.37,2024-03-21
812,3,409.6,84.5,412.45,121.79,91.99,2024-03-22
813,3,69.0,35.27,470.57,163.12,94.24,2024-03-23
814,3,119.67,65.34,3.55,144.83,86.93,2024-03-24
815,3,47.64,1.25,316.2,1.87,70.2,2024-03-25
816,3,60.88,41.37,256.87,36.61,26.03,2024-03-26
817,3,345.32,56.23,99.85,38.17,52.98,2024-03-27
818,3,323.24,58.47,172.71,37.24,63.9,2024-03-28
819,3,12.14,19.29,27.33,19.98,14.7,2024-03-29
820,3,10.69,10.6,418.73,99.84,43.0,2024-03-30
821,3,101.07,76.27,363.54,77.56,3.55,2024-03-31
822,3,134.0,51.47,42.39,121.31,44.82,2024-04-01
823,3,100.84,126.28,45.68,0.3,66.28,2024-04-02
824,3,54.01,25.32,37.54,43.09,48.74,2024-04-03
825,3,509.95,92.3,399.76,53.09,31.17,2024-04-04
826,3,36.41,18.17,48.28,61.61,44.72,2024-04-05
827,3,148.94,47.6,82.08,39.71,41.46,2024-04-06
828,3,165.83,12.78,212.38,25.89,73.24,2024-04-07
829,3,174.51,13.54,391.55,273.73,88.1,2024-04-08
830,3,489.76,54.61,264.45,16.67,67.81,2024-04-09
831,3,83.87,29.0,242.04,58.73,88.15,2024-04-10
832,3,425.57,66.82,487.53,22.28,86.59,2024-04-11
833,3,23.45,53.56,638.67,63.67,56.91,2024-04-12
834,3,116.68,18.24,84.09,87.03,79.24,2024-04-13
835,3,185.19,13.47,153.18,318.24,97.82,2024-04-14
836,3,123.56,8.32,46.22,10.48,96.07,2024-04-15
837,3,50.71,11.12,149.8,9.37,96.3,2024-04-16
838,3,9.1,78.03,30.66,11.26,50.0,2024-04-17
839,3,55.27,21.27,213.98,69.78,78.34,2024-04-18
840,3,38.0,1.3,271.1,8.07,71.29,2024-04-19
841,3,5.07,165.41,376.19,96.28,10.66,2024-04-20
842,3,328.49,35.3,48.93,0.88,33.29,2024-04-21
843,3,74.1,5.0,36.25,63.3,13.49,2024-04-22
844,3,84.73,33.71,176.52,15.82,91.55,2024-04-23
845,3,89.97,0.21,75.79,29.78,90.07,2024-04-24
846,3,79.34,14.87,80.37,19.65,58.24,2024-04-25
847,3,60.43,28.14,69.5,88.14,43.98,2024-04-26
848,3,33.79,3.45,214.19,6.68,63.42,2024-04-27
849,3,137.42,13.55,627.61,195.56,78.5,2024-04-28
850,3,311.23,37.37,143.89,20.29,3.32,2024-04-29
851,3,13.9,15.56,207.77,168.71,75.69,2024-04-30
852,3,112.81,10.04,903.91,74.85,30.71,2024-05-01
853,3,9.51,18.85,437.94,4.38,14.76,2024-05-02
854,3,206.6,93.91,120.73,97.83,65.33,2024-05-03
855,3,106.97,38.92,224.47,22.33,79.42,2024-05-04
856,3,41.91,86.58,281.49,133.81,10.65,2024-05-05
857,3,17.02,24.48,266.27,87.3,78.09,2024-05-06
858,3,87.39,25.53,259.54,70.16,36.4,2024-05-07
859,3,166.24,25.13,2.61,57.37,62.31,2024-05-08
860,3,10.65,199.99,190.96,60.27,4.06,2024-05-09
861,3,96.63,75.73,170.76,2.26,49.92,2024-05-10
862,3,87.37,199.99,451.82,22.97,22.15,2024-05-11
863,3,154.53,5.36,130.68,1281.66,54.24,2024-05-12
864,3,94.33,9.72,446.43,395.09,84.39,2024-05-13
865,3,43.76,90.41,60.34,80.51,92.53,2024-05-14
866,3,193.84,4.79,164.66,108.89,21.86,2024-05-15
867,3,69.5,26.73,461.97,42.97,24.78,2024-05-16
868,3,10.87,155.51,147.77,1.92,19.71,2024-05-17
869,3,35.54,30.37,208.62,2.34,33.64,2024-05-18
870,3,486.73,3.15,164.68,66.24,62.62,2024-05-19
871,3,19.47,10.13,564.63,77.9,34.19,2024-05-20
872,3,429.01,10.49,374.15,71.42,84.3,2024-05-21
873,3,19.09,24.68,410.33,7.49,49.94,2024-05-22
874,3,57.48,10.96,69.22,140.27,58.62,2024-05-23
875,3,66.61,47.46,248.0,6.44,68.98,2024-05-24
876,3,283.41,26.89,211.98,57.59,23.74,2024-05-25
877,3,82.42,10.13,25.19,66.57,67.04,2024-05-26
878,3,498.11,16.76,163.45,130.78,8.65,2024-05-27
879,3,170.46,55.34,19.97,41.02,21.62,2024-05-28
880,3,201.34,71.61,86.74,49.54,56.82,2024-05-29
881,3,83.63,8.21,12.26,15.48,87.11,2024-05-30
882,3,63.93,0.75,70.05,52.69,72.29,2024-05-31
883,3,194.59,52.45,174.03,23.47,81.66,2024-06-01
884,3,113.64,10.81,98.4,139.31,26.9,2024-06-02
885,3,22.23,63.56,293.1,2.65,14.19,2024-06-03
886,3,59.17,12.23,345.96,343.07,42.61,2024-06-04
887,3,109.6,0.52,342.03,143.26,61.34,2024-06-05
888,3,20.4,4.38,127.13,154.84,48.19,2024-06-06
889,3,149.12,69.46,75.33,191.66,24.7,2024-06-07
890,3,152.94,74.46,74.24,8.52,51.64,2024-06-08
891,3,55.33,115.35,4.04,6.69,57.08,2024-06-09
892,3,363.08,76.84,149.14,29.97,21.01,2024-06-10
893,3,277.97,83.32,233.48,34.78,54.58,2024-06-11
894,3,86.31,6.92,7.32,27.61,53.5,2024-06-12
895,3,1.48,77.95,59.0,124.67,56.4,2024-06-13
896,3,42.65,6.06,128.96,205.24,45.66,2024-06-14
897,3,628.27,0.76,772.0,57.68,80.66,2024-06-15
